"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.454367917E1,-7.341831923E-1,-7.059853077E-1,4.848499298E-1,1.128060135E0
1.454872975E1,-6.009156108E-1,-5.987503529E-1,3.094320297E-1,9.029671851E-1
1.455378037E1,-4.878432751E-1,-4.710156322E-1,1.200103760E-1,6.886575906E-1
1.455883094E1,-4.216317534E-1,-3.561443090E-1,-6.428337097E-2,5.556477807E-1
1.456388152E1,-3.764978647E-1,-2.491769791E-1,-2.769746780E-1,5.296742219E-1
1.456893214E1,-2.981776297E-1,-1.668514013E-1,-4.629983902E-1,5.754274918E-1
1.457399490E1,-2.733483016E-1,-1.135537624E-1,-5.650196075E-1,6.378564947E-1
1.457904548E1,-2.686285079E-1,-3.660213947E-2,-6.668844223E-1,7.198859802E-1
1.458409610E1,-2.958917022E-1,4.727613926E-2,-7.279243469E-1,7.871853578E-1
1.458914667E1,-3.048925400E-1,1.335529089E-1,-7.793312073E-1,8.474390663E-1
1.459419730E1,-3.051322699E-1,1.600204706E-1,-8.354721069E-1,9.037288833E-1
1.459924787E1,-3.155636191E-1,1.723699570E-1,-8.509035110E-1,9.237578605E-1
1.460428266E1,-3.292159140E-1,1.874758005E-1,-8.448314667E-1,9.258890327E-1
1.460933334E1,-3.603155911E-1,1.791659594E-1,-8.507995605E-1,9.411629287E-1
1.461438391E1,-4.012463093E-1,1.140826941E-1,-8.520612717E-1,9.486948258E-1
1.461943454E1,-4.280402362E-1,3.780579567E-2,-8.270950317E-1,9.320589646E-1
1.462448511E1,-4.405255318E-1,-3.290450573E-2,-7.544031143E-1,8.742250909E-1
1.462953574E1,-4.744412899E-1,-7.179272175E-2,-7.082052231E-1,8.554550663E-1
1.463458240E1,-5.149911642E-1,-1.505715847E-1,-6.430263519E-1,8.374787105E-1
1.463963298E1,-5.283214450E-1,-2.429744005E-1,-5.851993561E-1,8.249959969E-1
1.464468360E1,-5.573294163E-1,-3.154380322E-1,-4.844799042E-1,8.030180620E-1
1.464973417E1,-5.874894857E-1,-4.086602926E-1,-4.653367996E-1,8.536307561E-1
1.465478480E1,-6.113435030E-1,-4.868315458E-1,-4.032430649E-1,8.794036627E-1
1.465983542E1,-6.744859219E-1,-5.593268871E-1,-4.131250381E-1,9.687363535E-1
1.466488444E1,-7.215753794E-1,-5.545920134E-1,-3.632717133E-1,9.799028865E-1
1.466993501E1,-7.429934144E-1,-6.356192231E-1,-3.661804199E-1,1.044097271E0
1.467498563E1,-7.486599088E-1,-7.089422345E-1,-3.835058212E-1,1.100076118E0
1.468003626E1,-7.888298035E-1,-7.124185562E-1,-4.008646011E-1,1.135995197E0
1.468508683E1,-7.919642329E-1,-7.467790246E-1,-4.038753510E-1,1.161034692E0
1.469013746E1,-8.132429719E-1,-7.474930286E-1,-4.308185577E-1,1.185628352E0
1.469520069E1,-8.026764989E-1,-7.839640975E-1,-4.744834900E-1,1.218205176E0
1.470025126E1,-7.678354979E-1,-7.750553489E-1,-4.534702301E-1,1.181489482E0
1.470530183E1,-7.064453363E-1,-7.329782844E-1,-4.467821121E-1,1.111726780E0
1.471035246E1,-6.693044305E-1,-6.720772386E-1,-4.591922760E-1,1.053809177E0
1.471540303E1,-5.821154714E-1,-6.619710326E-1,-4.140920639E-1,9.739282866E-1
1.472045365E1,-5.599188805E-1,-6.166259050E-1,-4.215869904E-1,9.335267805E-1
1.472549912E1,-4.901925623E-1,-5.504470468E-1,-3.978767395E-1,8.376076643E-1
1.473054975E1,-3.776792288E-1,-4.995490313E-1,-3.932161331E-1,7.394658625E-1
1.473560032E1,-2.703151405E-1,-4.542422891E-1,-3.597488403E-1,6.393946829E-1
1.474065094E1,-2.444214523E-1,-3.740587831E-1,-3.405485153E-1,5.618141248E-1
1.474570152E1,-2.447219640E-1,-3.524014950E-1,-3.188438416E-1,5.345437762E-1
1.475075214E1,-2.279068381E-1,-3.533087969E-1,-3.424882889E-1,5.422793199E-1
1.475581063E1,-2.777240872E-1,-3.145988584E-1,-3.850994110E-1,5.695653313E-1
1.476086126E1,-3.176726103E-1,-2.985783815E-1,-4.299011230E-1,6.122743771E-1
1.476591183E1,-3.645399511E-1,-2.813452482E-1,-5.103750229E-1,6.874061308E-1
1.477096246E1,-4.396509826E-1,-3.009676933E-1,-5.810461044E-1,7.883458089E-1
1.477601303E1,-5.290734768E-1,-3.046586514E-1,-6.562976837E-1,8.963605789E-1
1.478106365E1,-6.184337139E-1,-3.426268101E-1,-7.385206223E-1,1.022382560E0
1.478610860E1,-6.984096766E-1,-3.380514979E-1,-8.157749176E-1,1.125852392E0
1.479115923E1,-7.836498022E-1,-3.245481253E-1,-8.737039566E-1,1.217701565E0
1.479620980E1,-8.310309052E-1,-3.258343935E-1,-9.602117538E-1,1.311025183E0
1.480126037E1,-7.832466960E-1,-3.488586545E-1,-1.041796684E0,1.349265755E0
1.480631095E1,-7.861613035E-1,-3.501596451E-1,-1.111334801E0,1.405605354E0
1.481136157E1,-7.752727866E-1,-3.272137642E-1,-1.180827141E0,1.449989475E0
1.481640563E1,-7.600474358E-1,-2.989181280E-1,-1.188107491E0,1.441743237E0
1.482145626E1,-7.404401898E-1,-2.819373608E-1,-1.250496864E0,1.480365751E0
1.482650688E1,-7.397900820E-1,-2.288945913E-1,-1.203852654E0,1.431413047E0
1.483155746E1,-7.154142261E-1,-1.845819950E-1,-1.098368645E0,1.323745333E0
1.483660803E1,-7.220429778E-1,-1.537859440E-1,-1.046171188E0,1.280418031E0
1.484165871E1,-6.785905361E-1,-1.148582697E-1,-9.518136978E-1,1.174575180E0
1.484671063E1,-6.592864990E-1,-6.792354584E-2,-8.631525040E-1,1.088257571E0
1.485176131E1,-6.257519126E-1,-3.938889503E-2,-7.896127701E-1,1.008268450E0
1.485681188E1,-5.566344261E-1,-2.683353424E-2,-7.025442123E-1,8.967331226E-1
1.486186246E1,-4.949240386E-1,3.871452808E-2,-6.234292984E-1,7.969395892E-1
1.486691303E1,-4.305657744E-1,6.385779381E-2,-5.925331116E-1,7.352279866E-1
1.487196365E1,-3.464699388E-1,7.733678818E-2,-5.072765350E-1,6.191541652E-1
1.487702209E1,-2.955142260E-1,8.147728443E-2,-5.058841705E-1,5.915116226E-1
1.488207272E1,-2.731372416E-1,5.956256390E-2,-5.306291580E-1,5.997657502E-1
1.488712329E1,-3.078639507E-1,7.827937603E-2,-5.005273819E-1,5.928199836E-1
1.489217391E1,-3.448277414E-1,1.087344885E-1,-5.561904907E-1,6.633831639E-1
1.489722454E1,-3.488529027E-1,1.339401007E-1,-4.997138977E-1,6.239809915E-1
1.490227511E1,-3.964869380E-1,1.443239450E-1,-4.698085785E-1,6.314676504E-1
1.490731938E1,-4.425733685E-1,1.755919456E-1,-4.520063400E-1,6.565161455E-1
1.491237001E1,-4.135279059E-1,1.942689419E-1,-4.105710983E-1,6.142592104E-1
1.491742058E1,-3.976825774E-1,2.100056410E-1,-3.385772705E-1,5.629283877E-1
1.492247121E1,-3.731372654E-1,2.249405384E-1,-2.861185074E-1,5.212422325E-1
1.492752178E1,-3.777644336E-1,2.416633368E-1,-2.269220352E-1,5.025940168E-1
1.493257240E1,-3.657173812E-1,2.719852924E-1,-1.895303726E-1,4.936060822E-1
1.493762365E1,-3.275868893E-1,2.539235353E-1,-1.951265335E-1,4.581099168E-1
1.494267428E1,-3.420284986E-1,2.902387381E-1,-1.887416840E-1,4.866676918E-1
1.494772485E1,-3.894639015E-1,2.903064489E-1,-2.132453918E-1,5.305031216E-1
1.495277548E1,-3.607137203E-1,3.469690084E-1,-2.802562714E-1,5.736248412E-1
1.495782610E1,-3.371805847E-1,3.625652790E-1,-2.659187317E-1,5.620116548E-1
1.496287667E1,-2.880427539E-1,3.946056366E-1,-2.920894623E-1,5.692086529E-1
1.496793532E1,-2.513576150E-1,4.691362381E-1,-2.657842636E-1,5.949039715E-1
1.497298595E1,-2.128539681E-1,5.170235634E-1,-2.444734573E-1,6.102355678E-1
1.497803652E1,-1.985651553E-1,5.433452129E-1,-2.281255722E-1,6.218467802E-1
1.498308714E1,-1.896408796E-1,5.841747522E-1,-1.929912567E-1,6.437930021E-1
1.498813772E1,-1.175534427E-1,5.681784153E-1,-1.725101471E-1,6.053141947E-1
1.499318834E1,-7.779896259E-2,5.670428276E-1,-7.627868652E-2,5.774155219E-1
1.499825464E1,-7.932022214E-2,5.686631203E-1,-4.981327057E-2,5.763252588E-1
1.500330527E1,-2.404490113E-2,5.588066578E-1,2.387809753E-2,5.598331909E-1
1.500835584E1,-3.370240331E-2,5.444945097E-1,1.254196167E-1,5.597679906E-1
1.501340647E1,-1.973223686E-2,5.495772362E-1,1.666822433E-1,5.746368157E-1
1.501845704E1,-8.195966482E-3,5.666123629E-1,1.695775986E-1,5.915008923E-1
1.502350766E1,-3.042191267E-2,5.003229380E-1,1.985712051E-1,5.391466021E-1
1.502855324E1,-2.845320106E-2,5.152055025E-1,2.606115341E-1,5.780697762E-1
1.503360386E1,-1.214368939E-1,4.797240496E-1,2.651739120E-1,5.614261185E-1
1.503865444E1,-1.874995232E-1,4.679325819E-1,2.768754959E-1,5.751321697E-1
1.504370506E1,-1.721166968E-1,4.248429537E-1,2.790527344E-1,5.366433836E-1
1.504875563E1,-1.381159723E-1,3.696101904E-1,3.002958298E-1,4.958480614E-1
1.505380626E1,-1.781499982E-1,3.667322397E-1,2.976531982E-1,5.048043026E-1
1.505886886E1,-1.702267528E-1,3.539617062E-1,3.093481064E-1,4.999622863E-1
1.506391949E1,-2.263437808E-1,3.575615883E-1,3.067502975E-1,5.226638897E-1
1.506897011E1,-2.817005813E-1,3.561658859E-1,3.445987701E-1,5.700505839E-1
1.507402068E1,-3.690034151E-1,4.330092669E-1,3.465518951E-1,6.661522060E-1
1.507907131E1,-4.945981205E-1,4.971562624E-1,3.224306107E-1,7.718504704E-1
1.508412199E1,-5.963188410E-1,5.770071745E-1,3.152456284E-1,8.876447745E-1
1.508913782E1,-6.243915558E-1,6.203385592E-1,2.203149796E-1,9.073166113E-1
1.509418844E1,-5.655055046E-1,5.681456327E-1,7.398128510E-2,8.050212210E-1
1.509923907E1,-4.474579394E-1,5.212725401E-1,-4.025554657E-2,6.881599942E-1
1.510428970E1,-3.402657807E-1,3.919466734E-1,-8.707904816E-2,5.262943634E-1
1.510934032E1,-1.537323296E-1,2.571957111E-1,-1.051139832E-1,3.175408831E-1
1.511439094E1,-4.806220531E-4,1.481823921E-1,-6.139087677E-2,1.603966710E-1
1.511944808E1,1.029686332E-1,6.475508213E-2,1.742649078E-2,1.228797895E-1
1.512449871E1,1.545170248E-1,-4.302656651E-2,1.452713013E-1,2.164036676E-1
1.512954933E1,1.402617544E-1,-8.959031105E-2,3.668889999E-1,4.028738287E-1
1.513459996E1,1.392524391E-1,-1.466588974E-1,5.389652252E-1,5.756592638E-1
1.513965058E1,1.139683127E-1,-2.190580368E-1,7.142238617E-1,7.557055805E-1
1.514470121E1,1.170033216E-1,-2.832230330E-1,8.618078232E-1,9.146681299E-1
1.514973912E1,1.150396764E-1,-3.726465702E-1,1.031867981E0,1.103109751E0
1.515478975E1,1.128118932E-1,-4.657723308E-1,1.065058708E0,1.167912856E0
1.515984037E1,1.295328587E-1,-6.386548877E-1,1.140707016E0,1.313724219E0
1.516489095E1,1.057635993E-1,-7.768636942E-1,1.244245529E0,1.470663141E0
1.516994157E1,8.694368601E-2,-8.711409569E-1,1.244781494E0,1.521816920E0
1.517499220E1,6.828078628E-2,-9.931845665E-1,1.261958122E0,1.607363105E0
1.518005230E1,7.122853398E-2,-1.074024558E0,1.238649368E0,1.640991930E0
1.518510287E1,7.415267825E-2,-1.118681908E0,1.234567642E0,1.667664563E0
1.519015350E1,6.762963533E-2,-1.137112856E0,1.218690872E0,1.668174708E0
1.519520417E1,5.460819602E-2,-1.173491597E0,1.194844246E0,1.675624467E0
1.520025475E1,8.472101390E-2,-1.195551753E0,1.106447220E0,1.631179664E0
1.520530537E1,9.585592151E-2,-1.236915588E0,1.066046715E0,1.635727400E0
1.521035667E1,1.598998308E-1,-1.290530801E0,1.030538559E0,1.659230974E0
1.521540725E1,2.433067262E-1,-1.329689860E0,9.400558472E-1,1.646504869E0
1.522045787E1,3.270985484E-1,-1.361474037E0,8.449020386E-1,1.635378999E0
1.522550850E1,3.492690623E-1,-1.364136457E0,7.809505463E-1,1.610199027E0
1.523055917E1,3.408512175E-1,-1.387898684E0,6.979064941E-1,1.590445152E0
1.523560975E1,3.617352843E-1,-1.423007846E0,6.579818726E-1,1.608957392E0
1.524067037E1,2.853819132E-1,-1.352153897E0,6.013145447E-1,1.507097270E0
1.524572100E1,2.578673363E-1,-1.357441902E0,5.518684387E-1,1.487851758E0
1.525077162E1,1.765013337E-1,-1.319248199E0,4.809455872E-1,1.415230437E0
1.525582225E1,7.019023597E-2,-1.230563045E0,4.005546570E-1,1.296015474E0
1.526087287E1,1.562112570E-2,-1.199168205E0,3.633556366E-1,1.253106429E0
1.526592350E1,-3.499028087E-2,-1.143708467E0,2.736091614E-1,1.176501318E0
1.527096313E1,-7.210659981E-2,-1.071626782E0,2.247180939E-1,1.097306495E0
1.527601376E1,-5.544650555E-2,-1.008956432E0,1.184930801E-1,1.017402579E0
1.528106438E1,-3.351628780E-2,-9.438989758E-1,4.831695557E-2,9.457288969E-1
1.528611501E1,2.188760042E-2,-8.764498830E-1,-7.200527191E-2,8.796750671E-1
1.529116563E1,1.006051600E-1,-7.943735123E-1,-1.204442978E-1,8.097268083E-1
1.529621626E1,1.589160860E-1,-7.360717058E-1,-1.329889297E-1,7.646842054E-1
1.530126662E1,1.727376282E-1,-6.607797742E-1,-6.185245514E-2,6.857797929E-1
1.530631725E1,2.518910170E-1,-5.803638697E-1,-3.636074066E-2,6.337139805E-1
1.531136787E1,3.224323988E-1,-5.426663160E-1,3.446865082E-2,6.321688621E-1
1.531641850E1,3.793369234E-1,-5.165775418E-1,1.386098862E-1,6.557145406E-1
1.532146912E1,4.299035966E-1,-5.596098304E-1,1.994791031E-1,7.333295148E-1
1.532651975E1,4.359225631E-1,-5.905405283E-1,3.008918762E-1,7.932858991E-1
1.533156480E1,4.357773066E-1,-6.502327919E-1,3.614730835E-1,8.621875287E-1
1.533661537E1,4.465787709E-1,-7.173116207E-1,3.621683121E-1,9.193119417E-1
1.534166600E1,3.847518265E-1,-7.562283874E-1,4.586076736E-1,9.644876050E-1
1.534671662E1,3.462366462E-1,-8.175857067E-1,5.047655106E-1,1.021329733E0
1.535176725E1,3.147583306E-1,-8.845679760E-1,5.485668182E-1,1.087409244E0
1.535681787E1,2.401797622E-1,-9.000863433E-1,5.374174118E-1,1.075480924E0
1.536186412E1,2.065600455E-1,-8.930821419E-1,5.671062469E-1,1.077901786E0
1.536691475E1,1.613412201E-1,-8.946320415E-1,5.466642380E-1,1.060772958E0
1.537196537E1,1.000533700E-1,-8.498720527E-1,5.144596100E-1,9.984797810E-1
1.537701594E1,9.003877640E-2,-7.921370268E-1,4.824590683E-1,9.318555698E-1
1.538206657E1,1.100550145E-1,-7.480345964E-1,4.195947647E-1,8.647124552E-1
1.538711720E1,1.047859788E-1,-6.816005707E-1,2.349767685E-1,7.285420517E-1
1.539216886E1,1.054344475E-1,-6.308176517E-1,1.225204468E-1,6.511978135E-1
1.539721944E1,1.046442091E-1,-5.523908138E-1,-4.469108582E-2,5.639887542E-1
1.540227011E1,1.569408178E-1,-4.655373394E-1,-1.996135712E-1,5.302838980E-1
1.540732074E1,1.784172952E-1,-4.012616873E-1,-3.685932159E-1,5.733276827E-1
1.541237136E1,2.405177653E-1,-3.306103349E-1,-5.013999939E-1,6.469574505E-1
1.541742199E1,2.856202424E-1,-2.391256690E-1,-6.411609650E-1,7.415169529E-1
1.542250506E1,3.683831990E-1,-1.649913192E-1,-7.400426865E-1,8.429658916E-1
1.542755569E1,4.888744056E-1,-1.126489043E-1,-8.411874771E-1,9.794306161E-1
1.543260631E1,5.702472329E-1,-9.157598019E-2,-9.661407471E-1,1.125609173E0
1.543765694E1,6.460727453E-1,-7.279950380E-2,-9.737358093E-1,1.170842084E0
1.544270756E1,7.357922792E-1,-3.929245472E-2,-9.981164932E-1,1.240633189E0
1.544775819E1,7.246028185E-1,1.855731010E-3,-1.017739296E0,1.249338210E0
1.545281308E1,7.369879484E-1,3.888058662E-2,-1.013495445E0,1.253728820E0
1.545786371E1,7.923915982E-1,4.569637775E-2,-1.011743546E0,1.285922862E0
1.546291433E1,8.069694638E-1,5.322480202E-2,-9.861431122E-1,1.275347338E0
1.546796496E1,7.545989156E-1,8.320415020E-2,-9.487056732E-1,1.215065804E0
1.547301558E1,7.430381775E-1,6.362128258E-2,-9.305248260E-1,1.192488932E0
1.547806621E1,7.055855393E-1,4.460930824E-2,-8.334560394E-1,1.092927222E0
1.548308860E1,6.566410065E-1,4.755377769E-2,-7.700290680E-1,1.013105887E0
1.548813923E1,6.131601930E-1,5.728006363E-4,-7.665061951E-1,9.815790836E-1
1.549318985E1,5.963228345E-1,-3.667080402E-2,-7.749509811E-1,9.785165783E-1
1.549824048E1,5.390410423E-1,-3.558957577E-2,-7.546682358E-1,9.280926728E-1
1.550329105E1,5.250497460E-1,-8.241480589E-2,-7.439699173E-1,9.143088504E-1
1.550834173E1,5.636464953E-1,-1.318968534E-1,-7.452144623E-1,9.436306197E-1
1.551339709E1,5.590016842E-1,-1.122096181E-1,-7.033672333E-1,9.054277145E-1
1.551844772E1,5.353166461E-1,-1.380595565E-1,-6.615629196E-1,8.621425922E-1
1.552349834E1,5.593516827E-1,-1.137936711E-1,-6.389389038E-1,8.567766496E-1
1.552854897E1,5.498861074E-1,-8.270907402E-2,-5.804195404E-1,8.038049297E-1
1.553359959E1,5.239163637E-1,-2.551627159E-2,-5.243377686E-1,7.416667256E-1
1.553865022E1,4.864127338E-1,-3.805279732E-2,-4.754600525E-1,6.812544492E-1
1.554369912E1,5.069422722E-1,-3.627645969E-2,-4.888200760E-1,7.051606310E-1
1.554874980E1,5.183560252E-1,-2.755594254E-2,-5.140810013E-1,7.305693497E-1
1.555380037E1,5.351540446E-1,7.250905037E-3,-4.674882889E-1,7.106248851E-1
1.555885100E1,5.330855846E-1,1.085054874E-2,-4.783544540E-1,7.163246182E-1
1.556390162E1,5.360342860E-1,2.634274960E-2,-5.202922821E-1,7.474829463E-1
1.556895225E1,5.319421887E-1,3.936362267E-2,-5.023498535E-1,7.327123326E-1
1.557399350E1,5.157904029E-1,3.311431408E-2,-4.987735748E-1,7.182697101E-1
1.557904412E1,5.666130781E-1,7.698750496E-2,-4.856166840E-1,7.502006531E-1
1.558409475E1,5.168969631E-1,1.278623343E-1,-4.365720749E-1,6.885683870E-1
1.558914537E1,5.534181595E-1,1.663178205E-1,-4.234285355E-1,7.163972371E-1
1.559419600E1,5.996613503E-1,1.995980740E-1,-3.624010086E-1,7.285379998E-1
1.559924657E1,6.079875231E-1,2.587096691E-1,-3.755474091E-1,7.600101167E-1
1.560431042E1,6.502425671E-1,2.669957876E-1,-3.574962616E-1,7.886099947E-1
1.560936105E1,6.833994389E-1,3.201967478E-1,-3.704833984E-1,8.407251030E-1
1.561441167E1,6.812402606E-1,3.773646355E-1,-4.335775375E-1,8.913371090E-1
1.561946230E1,7.369158268E-1,4.026114941E-1,-4.629859924E-1,9.589040516E-1
1.562451292E1,7.206518650E-1,4.510138035E-1,-5.544719696E-1,1.014983609E0
1.562956355E1,7.353281975E-1,4.580582380E-1,-5.548515320E-1,1.028778465E0
1.563461147E1,7.543269396E-1,4.740475416E-1,-6.173696518E-1,1.083916736E0
1.563966209E1,6.987218857E-1,4.917929173E-1,-6.964883804E-1,1.102346865E0
1.564471272E1,6.929954290E-1,5.139490366E-1,-7.084817886E-1,1.116392727E0
1.564976334E1,6.558069587E-1,5.356248617E-1,-7.323684692E-1,1.119526835E0
1.565481397E1,6.181007028E-1,5.163125992E-1,-7.801237106E-1,1.121258303E0
1.565986459E1,6.085362434E-1,4.874317646E-1,-7.919416428E-1,1.111340474E0
1.566490402E1,5.555834174E-1,4.778434038E-1,-8.324699402E-1,1.109059716E0
1.566995464E1,5.309867263E-1,4.900605679E-1,-8.825550079E-1,1.140618081E0
1.567500527E1,4.962938726E-1,4.620972872E-1,-8.465223312E-1,1.084638911E0
1.568005584E1,4.255909026E-1,4.250946045E-1,-8.249483109E-1,1.020966579E0
1.568510647E1,4.072948098E-1,3.959717751E-1,-8.034906387E-1,9.840121520E-1
1.569015714E1,3.482977748E-1,3.843944073E-1,-7.749729156E-1,9.325521006E-1
1.569522428E1,3.060130477E-1,3.592427969E-1,-7.537679672E-1,8.893062020E-1
1.570027490E1,2.923883200E-1,3.062882423E-1,-6.776752472E-1,7.990914577E-1
1.570532553E1,2.737770677E-1,2.734898329E-1,-6.353025436E-1,7.438816394E-1
1.571037610E1,2.502030730E-1,2.560776472E-1,-6.218318939E-1,7.175320505E-1
1.571542673E1,2.646458745E-1,2.062395811E-1,-5.630712509E-1,6.554551375E-1
1.572047735E1,3.170894384E-1,1.670209169E-1,-4.662475586E-1,5.880718362E-1
1.572548714E1,3.475909233E-1,1.360394955E-1,-3.840503693E-1,5.355566080E-1
1.573053777E1,3.826647699E-1,1.203281879E-1,-3.188304901E-1,5.124100705E-1
1.573558839E1,4.168456197E-1,8.324897289E-2,-1.902399063E-1,4.657057913E-1
1.574063902E1,4.314228594E-1,6.843566895E-2,-5.806159973E-2,4.406589087E-1
1.574568964E1,3.743121028E-1,6.847620010E-2,6.343650818E-2,3.857754928E-1
1.575074027E1,3.507775068E-1,3.071808815E-2,1.886367798E-1,3.994650109E-1
1.575581266E1,2.649244070E-1,-6.881594658E-3,2.985296249E-1,3.991894722E-1
1.576086329E1,2.102749646E-1,-1.841771603E-2,4.099178314E-1,4.610720134E-1
1.576591391E1,1.794328094E-1,-2.558910847E-2,4.871702194E-1,5.197939575E-1
1.577096454E1,1.815890372E-1,-9.764051437E-2,6.066255569E-1,6.407049358E-1
1.577601516E1,1.814508140E-1,-1.130406857E-1,6.919631958E-1,7.242345330E-1
1.578106579E1,1.456146836E-1,-1.365095377E-1,7.315998077E-1,7.583381625E-1
1.578613657E1,1.104717255E-1,-1.560666561E-1,7.639379501E-1,7.875036476E-1
1.579118720E1,7.859066129E-2,-1.552529335E-1,7.819375992E-1,8.010657741E-1
1.579623782E1,4.782930017E-2,-1.627751589E-1,7.952365875E-1,8.131325995E-1
1.580128844E1,3.243333101E-2,-1.477504969E-1,7.896318436E-1,8.039904096E-1
1.580633907E1,1.564437151E-2,-1.008661985E-1,7.415285110E-1,7.485207205E-1
1.581138970E1,3.540539742E-2,-5.575835705E-2,6.607971191E-1,6.640898804E-1
1.581643897E1,4.150626063E-2,-9.986400604E-3,5.952186584E-1,5.967476428E-1
1.582148959E1,8.397212625E-2,9.583353996E-2,4.900341034E-1,5.063287547E-1
1.582654022E1,6.269726157E-2,2.351344824E-1,3.835821152E-1,4.542624907E-1
1.583159084E1,3.571566939E-2,4.386827946E-1,2.354927063E-1,4.991743363E-1
1.583664147E1,5.053216219E-2,5.966321230E-1,1.049232483E-2,5.988601494E-1
1.584169209E1,1.037142575E-1,7.404156923E-1,-2.575645447E-1,7.907664253E-1
1.584674917E1,1.867708266E-1,7.899104357E-1,-4.829120636E-1,9.444818152E-1
1.585179980E1,3.223483562E-1,7.511041164E-1,-6.636362076E-1,1.052843233E0
1.585685042E1,5.065252781E-1,6.559928656E-1,-8.952379227E-1,1.219977637E0
1.586190105E1,6.692681313E-1,5.935519934E-1,-9.755020142E-1,1.323566387E0
1.586695162E1,8.037499785E-1,5.333783627E-1,-9.461946487E-1,1.351218272E0
1.587200230E1,8.182762861E-1,4.902950525E-1,-8.320522308E-1,1.265810505E0
1.587705865E1,8.022446632E-1,4.574890137E-1,-6.552200317E-1,1.132345348E0
1.588210923E1,7.189985514E-1,4.445461035E-1,-4.375953674E-1,9.518770197E-1
1.588715985E1,5.958359241E-1,3.871619701E-1,-2.270107269E-1,7.459548979E-1
1.589221048E1,4.334485531E-1,2.404561043E-1,-7.802200317E-2,5.017810471E-1
1.589726110E1,2.986684740E-1,4.284858704E-2,1.002063751E-1,3.179310874E-1
1.590231173E1,1.627817899E-1,-2.078920603E-1,2.647171021E-1,3.738879029E-1
1.590732391E1,3.993807733E-2,-4.168202877E-1,3.586978912E-1,5.513604805E-1
1.591237449E1,-9.611827135E-2,-6.248496175E-1,5.229253769E-1,8.204430001E-1
1.591742516E1,-2.448043823E-1,-8.849304914E-1,6.619224548E-1,1.131888906E0
1.592247579E1,-3.868628740E-1,-1.071057081E0,7.545795441E-1,1.366095327E0
1.592752641E1,-5.459178686E-1,-1.229515553E0,8.441343307E-1,1.588174292E0
1.593257699E1,-6.718558073E-1,-1.289491177E0,9.068927765E-1,1.713660476E0
1.593765027E1,-7.768448591E-1,-1.311489105E0,9.312429428E-1,1.786254469E0
1.594270089E1,-8.227406740E-1,-1.334169626E0,9.413175583E-1,1.828384411E0
1.594775152E1,-8.876385689E-1,-1.355338812E0,8.960857391E-1,1.851435977E0
1.595280214E1,-9.059306383E-1,-1.403862000E0,8.893842697E-1,1.892760739E0
1.595785277E1,-9.018543959E-1,-1.386342645E0,8.517637253E-1,1.860319522E0
1.596290339E1,-8.920689821E-1,-1.360070109E0,7.353849411E-1,1.785040275E0
1.596797089E1,-8.619954586E-1,-1.313030243E0,6.073293686E-1,1.684023026E0
1.597302152E1,-8.332905769E-1,-1.247656703E0,4.747896194E-1,1.573672652E0
1.597807214E1,-7.511712313E-1,-1.180382729E0,3.066120148E-1,1.432331153E0
1.598312277E1,-6.923625469E-1,-1.139814496E0,1.219615936E-1,1.339185429E0
1.598817339E1,-6.019806862E-1,-1.113525629E0,-5.288982391E-2,1.266932282E0
1.599322402E1,-5.234088898E-1,-1.055715322E0,-1.964769363E-1,1.194610771E0
1.599827397E1,-4.594338238E-1,-9.970983267E-1,-2.921676636E-1,1.136066220E0
1.600332459E1,-3.528329432E-1,-9.229385257E-1,-4.094638824E-1,1.069564060E0
1.600837522E1,-2.995550931E-1,-8.668534160E-1,-4.382753372E-1,1.016490713E0
1.601342584E1,-2.756141424E-1,-7.902752161E-1,-4.529161453E-1,9.516465244E-1
