"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.967121175E1,-1.251873076E-1,-1.511833668E-1,-2.208024412E-1
4.968117625E1,-1.822322160E-1,-1.664315760E-1,-2.271879017E-1
4.969114225E1,-2.398279756E-1,-1.499571353E-1,-2.277406007E-1
4.970110725E1,-2.585462630E-1,-9.063389152E-2,-2.307033688E-1
4.971107225E1,-2.297351360E-1,-5.172137171E-4,-2.220841944E-1
4.972103825E1,-1.388923079E-1,7.719249278E-2,-1.977152079E-1
4.973100325E1,-1.900071278E-3,1.356004179E-1,-1.585021317E-1
4.974096825E1,1.384554356E-1,1.537487954E-1,-1.058666185E-1
4.975093325E1,2.398949414E-1,1.251646429E-1,-6.219747290E-2
4.976089925E1,3.039104044E-1,8.534453064E-2,-2.818917297E-2
4.977086425E1,3.252550960E-1,6.263788790E-2,-1.166026294E-2
4.978082925E1,3.000192344E-1,5.112078413E-2,-1.822708547E-2
4.979079525E1,2.283321321E-1,6.734453887E-2,-3.249844909E-2
4.980076025E1,1.640021503E-1,7.516677678E-2,-6.159934402E-2
4.981072525E1,9.433299303E-2,8.975539356E-2,-1.047858819E-1
4.982069125E1,9.468697943E-3,8.684988320E-2,-1.388397217E-1
4.983065625E1,-6.139405817E-2,6.630735099E-2,-1.569648385E-1
4.984062125E1,-1.038501710E-1,5.147727951E-2,-1.607657075E-1
4.985058725E1,-1.128579825E-1,4.149279371E-2,-1.501707882E-1
4.986055225E1,-7.441098988E-2,2.611783147E-2,-1.260324270E-1
4.987051725E1,-1.829576865E-2,1.545464527E-2,-1.011297405E-1
4.988048225E1,1.692986116E-2,4.005183931E-3,-7.258491218E-2
4.989044825E1,3.876244277E-2,-8.612733800E-4,-4.584760219E-2
4.990041325E1,4.498438537E-2,1.307504810E-2,-3.190648556E-2
4.991037825E1,4.946149141E-2,4.000533372E-2,-2.852006629E-2
4.992034425E1,5.724484846E-2,8.736699075E-2,-2.629952319E-2
4.993030925E1,7.681471854E-2,1.157403886E-1,-1.652579382E-2
4.994027425E1,9.282297641E-2,1.200352684E-1,1.061607711E-2
4.995024025E1,9.648955613E-2,1.167833060E-1,5.136157572E-2
4.996020525E1,9.868666530E-2,9.599892795E-2,9.542623907E-2
4.997017025E1,1.041577905E-1,9.255079925E-2,1.324482262E-1
4.998013625E1,1.122990698E-1,1.241590604E-1,1.667710543E-1
4.999010125E1,1.114626750E-1,1.984611303E-1,1.821671426E-1
5.000006625E1,1.045062318E-1,3.107850254E-1,1.598298848E-1
5.001003125E1,7.302822173E-2,4.017240405E-1,9.933621436E-2
5.001999725E1,-1.377245504E-2,4.407055080E-1,4.904454201E-2
5.002996225E1,-1.058317274E-1,4.097724557E-1,1.085514948E-2
5.003992725E1,-1.579122394E-1,2.925664783E-1,-2.433879115E-2
5.004989325E1,-2.085310072E-1,9.991097450E-2,-3.825478256E-2
5.005985825E1,-3.239217997E-1,-1.010266542E-1,-3.103628755E-2
5.006982325E1,-4.879756570E-1,-1.899659932E-1,-4.630043358E-2
5.007978925E1,-5.954983234E-1,-1.199661344E-1,-6.076725572E-2
5.008975425E1,-6.093270183E-1,9.295710176E-2,-6.017445400E-2
5.009971925E1,-4.907191098E-1,3.784509003E-1,-1.572709344E-2
5.010968525E1,-2.981480360E-1,6.215208769E-1,7.990784943E-2
5.011965025E1,-1.467023343E-1,7.087045312E-1,2.118802667E-1
5.012961525E1,-6.408712268E-2,6.101447940E-1,3.074972630E-1
5.013958125E1,2.356096916E-2,4.212312996E-1,3.623261750E-1
5.014954625E1,1.008078828E-1,1.330527663E-1,4.001598954E-1
5.015951125E1,1.461532563E-1,-1.517523378E-1,4.213797152E-1
5.016947625E1,1.736729890E-1,-3.272912502E-1,4.217172265E-1
5.017944225E1,1.739691347E-1,-3.533164561E-1,4.134555757E-1
5.018940725E1,1.092112362E-1,-2.847262919E-1,4.008187950E-1
5.019937225E1,1.480883360E-2,-1.816395968E-1,3.917989433E-1
5.020933825E1,-6.523734331E-2,-6.414180994E-2,3.750071228E-1
5.021930325E1,-8.688005805E-2,2.735001966E-2,3.606654704E-1
5.022926825E1,-5.053200945E-2,7.524804771E-2,3.512761295E-1
5.023923425E1,2.625251561E-2,9.167283028E-2,3.404676616E-1
5.024919925E1,1.203040928E-1,6.318250299E-2,3.353885114E-1
5.025916425E1,2.070379257E-1,2.464496531E-2,3.331724703E-1
5.026913025E1,2.644830942E-1,1.054208633E-2,3.309889734E-1
5.027909525E1,2.782676220E-1,2.126530372E-2,3.269324303E-1
5.028906025E1,2.719485760E-1,6.558232009E-2,3.331964612E-1
5.029902525E1,2.831090987E-1,1.380514652E-1,3.487902880E-1
5.030899125E1,3.113746941E-1,2.192942500E-1,3.757744431E-1
5.031895625E1,2.959904373E-1,2.817778587E-1,3.900934458E-1
5.032892125E1,2.760943174E-1,2.830256224E-1,3.969058692E-1
5.033888725E1,3.007266819E-1,2.010812312E-1,3.865296543E-1
5.034885225E1,3.811999261E-1,5.576920137E-2,3.563534021E-1
5.035881725E1,5.002754927E-1,-7.181166112E-2,3.311580420E-1
5.036878325E1,5.987575054E-1,-1.433097869E-1,3.050507307E-1
5.037874825E1,6.357826591E-1,-1.637862921E-1,2.756251991E-1
5.038871325E1,6.287917495E-1,-1.172185019E-1,2.439763844E-1
5.039867925E1,5.626231432E-1,-5.641267449E-2,1.962365508E-1
5.040864425E1,4.686026573E-1,-2.182929311E-3,1.268362105E-1
5.041860925E1,3.852616847E-1,5.120599270E-2,5.093904957E-2
5.042857525E1,3.167838156E-1,8.761980385E-2,-1.824247837E-2
5.043854025E1,2.145293206E-1,1.086641029E-1,-7.237096131E-2
5.044850525E1,1.053541824E-1,8.664431423E-2,-1.162238047E-1
5.045847025E1,2.395812422E-2,-2.897014376E-3,-1.464056820E-1
5.046843625E1,-1.472786535E-4,-1.397005916E-1,-1.493569016E-1
5.047840125E1,2.421611734E-2,-2.706724405E-1,-1.363460273E-1
5.048836625E1,9.166337550E-2,-3.713825941E-1,-1.165957600E-1
5.049833225E1,1.680686772E-1,-4.321617782E-1,-1.003981456E-1
5.050829725E1,2.368828803E-1,-4.472997785E-1,-8.827887475E-2
5.051826225E1,2.595919371E-1,-3.829894960E-1,-7.212999463E-2
5.052822825E1,1.961959004E-1,-2.899993658E-1,-5.745678395E-2
5.053819325E1,6.742168218E-2,-2.089639157E-1,-6.424038857E-2
5.054815825E1,-3.721057624E-2,-1.491441429E-1,-7.632152736E-2
5.055812425E1,-5.046859011E-2,-1.152732521E-1,-9.008421004E-2
5.056808925E1,8.851477876E-3,-1.925560385E-1,-1.130149513E-1
5.057805425E1,7.487364113E-2,-3.941328228E-1,-1.156325638E-1
5.058802025E1,1.045208797E-1,-6.015405059E-1,-8.435695618E-2
5.059798525E1,1.073265150E-1,-7.122558355E-1,-5.514474213E-2
5.060795025E1,9.228750318E-2,-7.126928568E-1,-5.296614394E-2
5.061791525E1,5.476329848E-2,-6.130980849E-1,-7.460938394E-2
5.062788125E1,3.662201017E-2,-4.245211482E-1,-1.163955480E-1
5.063784625E1,4.000262544E-2,-2.127764225E-1,-1.821191758E-1
5.064781125E1,1.521786675E-2,-6.941372901E-2,-2.759864628E-1
5.065777725E1,-6.066544354E-2,-3.282429650E-2,-3.802641332E-1
5.066774225E1,-1.757663637E-1,-6.797041744E-2,-4.785535932E-1
5.067770717E1,-2.590963840E-1,-9.168000519E-2,-5.891032815E-1
5.068767317E1,-2.467818111E-1,-4.651455209E-2,-6.873733401E-1
5.069763817E1,-1.800826788E-1,5.167060345E-2,-7.404011488E-1
5.070760317E1,-1.310438663E-1,1.103670076E-1,-7.285178304E-1
5.071756917E1,-7.965523750E-2,1.030853912E-1,-6.844310760E-1
5.072753417E1,-1.546166930E-2,9.401868284E-2,-6.446152925E-1
5.073749917E1,1.682756096E-2,7.563009113E-2,-6.064953208E-1
5.074746517E1,-9.445639327E-3,5.669787154E-2,-5.663084388E-1
5.075743017E1,-8.807440847E-2,7.189919055E-2,-5.293030143E-1
5.076739517E1,-1.952914000E-1,1.167556122E-1,-5.014929175E-1
5.077736017E1,-2.930920124E-1,1.767734140E-1,-4.781362116E-1
5.078732617E1,-3.452848792E-1,2.140687555E-1,-4.675158858E-1
5.079729117E1,-3.332583010E-1,2.170206010E-1,-4.697667956E-1
5.080725617E1,-2.638509274E-1,1.917064935E-1,-4.607076943E-1
5.081722217E1,-1.643035561E-1,1.381266266E-1,-4.254730046E-1
5.082718717E1,-7.072848082E-2,7.673399150E-2,-3.748655319E-1
5.083715217E1,-6.964147091E-3,2.895315178E-2,-3.072326779E-1
5.084711817E1,2.268231660E-2,1.994043589E-2,-2.445413172E-1
5.085708317E1,3.424070030E-2,4.779151082E-2,-1.818651557E-1
5.086704817E1,3.169271350E-2,8.374306560E-2,-1.244344786E-1
5.087701417E1,2.934939787E-2,1.242934167E-1,-8.183588833E-2
5.088697917E1,1.273020729E-2,1.549578458E-1,-5.905387923E-2
5.089694417E1,-1.144570298E-2,1.518808305E-1,-5.476885289E-2
5.090690917E1,-9.366000071E-3,1.206961945E-1,-5.407373607E-2
5.091687517E1,9.130984545E-3,7.246821374E-2,-4.356543720E-2
5.092684017E1,1.896298677E-2,3.645247594E-2,-2.262939140E-2
5.093680517E1,1.533975638E-2,1.114019472E-2,1.859687455E-2
5.094677117E1,-1.006383821E-2,-1.286317874E-2,6.652809680E-2
5.095673617E1,-4.414031282E-2,-3.125150874E-2,1.119104922E-1
5.096670117E1,-4.265547544E-2,-5.796418712E-2,1.570867300E-1
5.097666717E1,-1.524009462E-2,-1.031260788E-1,1.932282299E-1
5.098663217E1,6.438806653E-3,-1.397871673E-1,2.160263360E-1
5.099659717E1,1.121305488E-2,-1.667205095E-1,2.397652268E-1
5.100656317E1,9.569188580E-3,-1.911508739E-1,2.490168661E-1
5.101652817E1,1.444410346E-2,-2.004623413E-1,2.548311055E-1
5.102649317E1,2.929861099E-2,-2.085949630E-1,2.608935535E-1
5.103645917E1,4.088815674E-2,-2.112722397E-1,2.639559209E-1
5.104642417E1,6.858265400E-2,-1.864035875E-1,2.700988054E-1
5.105638917E1,8.877740800E-2,-1.591797024E-1,2.923074365E-1
5.106635517E1,9.508183599E-2,-1.512452066E-1,3.416889012E-1
5.107632017E1,6.391059607E-2,-1.469146311E-1,3.833913505E-1
5.108628517E1,-1.074870210E-2,-1.361620724E-1,3.946243227E-1
5.109625017E1,-6.599091738E-2,-5.874317139E-2,3.690827191E-1
5.110621617E1,-1.044618785E-1,7.030829042E-2,2.976825833E-1
5.111618117E1,-1.827426851E-1,1.456710100E-1,2.018233091E-1
5.112614617E1,-2.973608375E-1,9.716836363E-2,1.450756341E-1
5.113611217E1,-4.250495434E-1,-1.646632515E-2,1.268444359E-1
5.114607717E1,-5.141100287E-1,-7.914583385E-2,1.173288599E-1
5.115604217E1,-5.685799122E-1,-5.989038199E-2,1.239287108E-1
5.116600817E1,-6.228417754E-1,6.107178051E-4,1.755063981E-1
5.117597317E1,-5.916116834E-1,8.459590375E-2,2.727850080E-1
5.118593817E1,-4.329059720E-1,2.222660035E-1,3.893942535E-1
5.119590417E1,-1.877382845E-1,3.589887023E-1,4.918819964E-1
5.120586917E1,9.877794236E-2,4.212202132E-1,5.763304234E-1
5.121583417E1,3.226294219E-1,3.851809800E-1,6.426134109E-1
5.122580017E1,4.189773202E-1,2.746045887E-1,6.789159179E-1
5.123576517E1,4.210420549E-1,1.753642708E-1,6.800376177E-1
5.124573017E1,3.274243772E-1,6.963289529E-2,6.532939076E-1
5.125569517E1,1.376445889E-1,-4.369526356E-2,6.005201936E-1
5.126566117E1,-9.590783715E-2,-1.148383021E-1,5.344545841E-1
5.127562617E1,-2.796047032E-1,-1.008103713E-1,4.616853595E-1
5.128559117E1,-3.596956730E-1,-1.967834681E-2,4.053892791E-1
5.129555717E1,-3.634494245E-1,6.022633985E-2,3.698358238E-1
5.130552217E1,-3.021067679E-1,1.045999527E-1,3.482565582E-1
5.131548717E1,-1.965063214E-1,1.349716932E-1,3.472831547E-1
5.132545317E1,-9.035768360E-2,1.423859298E-1,3.610274196E-1
5.133541817E1,-1.173930708E-2,1.369797140E-1,3.767041266E-1
5.134538317E1,3.419581801E-2,1.483771801E-1,3.924893439E-1
5.135534917E1,4.631027207E-2,1.809441745E-1,4.097849727E-1
5.136531417E1,4.002097994E-2,2.162153721E-1,4.354508221E-1
5.137527917E1,3.431409225E-2,2.392668873E-1,4.649455845E-1
5.138524517E1,3.711001575E-2,2.456213534E-1,4.868023992E-1
5.139521017E1,5.268205330E-2,2.204949558E-1,5.071566701E-1
5.140517517E1,8.205957711E-2,1.516123712E-1,5.213002563E-1
5.141514017E1,1.260448694E-1,5.961640179E-2,5.250737071E-1
5.142510617E1,1.677502096E-1,-2.264279313E-2,5.086604357E-1
5.143507117E1,1.987845600E-1,-8.742764592E-2,4.933031201E-1
5.144503617E1,2.029892653E-1,-1.248294637E-1,4.601162076E-1
5.145500217E1,1.982869208E-1,-1.376160979E-1,4.238434136E-1
5.146496717E1,1.889878362E-1,-1.595268697E-1,3.837825954E-1
5.147493217E1,1.676180959E-1,-1.894307137E-1,3.592463434E-1
5.148489817E1,1.302411258E-1,-2.355060428E-1,3.481413126E-1
5.149486317E1,9.186524153E-2,-2.921413481E-1,3.297340870E-1
5.150482817E1,5.815309659E-2,-3.493805230E-1,2.820255756E-1
5.151479417E1,9.174367413E-3,-3.849954903E-1,2.164558768E-1
5.152475917E1,-4.067602381E-2,-3.950192630E-1,1.516450346E-1
5.153472417E1,-6.631427258E-2,-3.770532906E-1,1.115689948E-1
5.154469017E1,-7.314153016E-2,-3.717871010E-1,9.480123222E-2
5.155465517E1,-4.837865755E-2,-4.130962193E-1,9.891261905E-2
5.156462017E1,1.490296610E-2,-4.937405586E-1,1.113165393E-1
5.157458617E1,8.256670088E-2,-6.106066704E-1,1.266121268E-1
5.158455117E1,1.451409459E-1,-7.167182565E-1,1.382420063E-1
5.159451617E1,1.875571162E-1,-7.714874744E-1,1.303348094E-1
5.160448117E1,2.134534717E-1,-7.612497807E-1,9.033628553E-2
5.161444717E1,2.223364413E-1,-6.996657848E-1,4.373523593E-2
5.162441217E1,1.497582048E-1,-5.941995978E-1,-1.468391903E-2
5.163437717E1,5.667965859E-2,-4.587024748E-1,-4.150807485E-2
5.164434317E1,-1.476000622E-2,-3.484530747E-1,-6.787746400E-2
5.165430817E1,-5.506881326E-2,-3.546089828E-1,-9.880741686E-2
5.166427317E1,-6.514585018E-2,-4.631066620E-1,-1.297790855E-1
5.167423917E1,-7.065087557E-2,-6.144793630E-1,-1.646579802E-1
5.168420867E1,-1.181734949E-1,-7.447254658E-1,-2.111182511E-1
5.169417367E1,-2.191917151E-1,-7.975186110E-1,-2.615374625E-1
5.170413967E1,-3.282747269E-1,-7.209656835E-1,-3.201221526E-1
5.171410467E1,-4.164205492E-1,-5.385738015E-1,-3.441670239E-1
5.172406967E1,-4.543793797E-1,-2.739707232E-1,-3.460520208E-1
5.173403567E1,-4.231407940E-1,2.710658824E-3,-3.449803591E-1
5.174400067E1,-3.116635680E-1,1.719052047E-1,-3.297047913E-1
5.175396567E1,-1.871812791E-1,1.765758544E-1,-3.150960207E-1
5.176393167E1,-1.031283215E-1,6.681069732E-2,-3.119815886E-1
5.177389667E1,-7.791803777E-2,-1.129332334E-1,-3.020477295E-1
5.178386167E1,-1.088345647E-1,-2.828742862E-1,-3.012087643E-1
5.179382667E1,-1.572207361E-1,-3.233585954E-1,-3.140867352E-1
5.180379267E1,-2.082193494E-1,-2.400138676E-1,-3.248859346E-1
5.181375767E1,-2.645121813E-1,-8.312144876E-2,-3.249796927E-1
5.182372267E1,-2.946066856E-1,9.555003792E-2,-3.212682903E-1
5.183368867E1,-3.076580465E-1,2.422095239E-1,-3.201774657E-1
5.184365367E1,-3.011454344E-1,2.816180587E-1,-3.266404569E-1
5.185361867E1,-2.569358945E-1,1.616506279E-1,-3.464016616E-1
5.186358467E1,-1.827724427E-1,-3.569581732E-2,-3.878971040E-1
5.187354967E1,-1.031415164E-1,-1.464958340E-1,-4.352411926E-1
5.188351467E1,-9.619553387E-2,-1.541469097E-1,-4.543300271E-1
5.189348067E1,-1.390191615E-1,-3.084308654E-2,-4.430965483E-1
5.190344567E1,-1.955973506E-1,1.452686042E-1,-4.230885804E-1
5.191341067E1,-2.195618153E-1,3.204923868E-1,-3.934398890E-1
5.192337667E1,-2.329035848E-1,4.577854574E-1,-3.593891263E-1
5.193334167E1,-2.693358958E-1,5.562939048E-1,-3.168248832E-1
5.194330667E1,-3.111736178E-1,5.869200230E-1,-2.859689891E-1
5.195327267E1,-3.110021055E-1,5.489531755E-1,-2.719106972E-1
5.196323767E1,-2.515141666E-1,4.447984397E-1,-2.696114480E-1
5.197320267E1,-1.412124485E-1,3.411023915E-1,-2.807434797E-1
5.198316867E1,-3.941525891E-2,2.420882881E-1,-2.741632164E-1
5.199313367E1,4.047904164E-2,1.616001129E-1,-2.565890253E-1
5.200309867E1,7.636254281E-2,1.267727464E-1,-2.305586636E-1
5.201306467E1,9.450213611E-2,1.128441542E-1,-2.005094290E-1
5.202302967E1,8.423008025E-2,1.045903936E-1,-1.796691120E-1
5.203299467E1,6.732460111E-2,1.220554039E-1,-1.585598290E-1
5.204296067E1,6.199523434E-2,1.568405032E-1,-1.376686394E-1
5.205292567E1,7.278689742E-2,1.679570675E-1,-1.145334914E-1
5.206289067E1,8.909584582E-2,1.604562849E-1,-9.485898167E-2
5.207285667E1,1.203325912E-1,1.564237177E-1,-6.733973324E-2
5.208282167E1,1.413004994E-1,1.716164798E-1,-2.609664202E-2
5.209278667E1,1.488716006E-1,1.995652914E-1,2.137127332E-3
5.210275267E1,1.413982362E-1,2.367093116E-1,2.701263502E-2
5.211271767E1,1.330082119E-1,2.291006595E-1,5.456170440E-2
5.212268267E1,1.596933305E-1,1.711498499E-1,7.228542119E-2
5.213264767E1,2.150940001E-1,9.798295051E-2,8.968092501E-2
5.214261367E1,2.958449423E-1,2.858055383E-2,9.905607253E-2
5.215257867E1,3.556270301E-1,-3.706014715E-3,1.047549769E-1
5.216254367E1,3.551016748E-1,-7.985202596E-3,1.076846644E-1
5.217250967E1,2.941160798E-1,5.861113220E-2,1.243339479E-1
5.218247467E1,1.818679422E-1,1.728728712E-1,1.393414885E-1
5.219243967E1,8.925624937E-2,2.898511589E-1,1.449418515E-1
5.220240567E1,4.527863115E-2,4.067477584E-1,1.551304162E-1
5.221237067E1,1.073476765E-2,4.174145162E-1,1.509260833E-1
5.222233567E1,-3.776016831E-2,2.954369187E-1,1.683265120E-1
5.223230167E1,-8.264348656E-2,1.495414972E-1,1.983398050E-1
5.224226667E1,-1.211794689E-1,7.243588567E-2,2.026486397E-1
5.225223167E1,-1.786923110E-1,5.097320303E-2,1.967449486E-1
5.226219767E1,-2.478528768E-1,6.012024730E-2,1.974975169E-1
5.227216267E1,-2.888482511E-1,7.849819213E-2,2.187836468E-1
5.228212767E1,-2.771446705E-1,1.151059642E-1,2.542516887E-1
5.229209367E1,-2.131579667E-1,1.701641530E-1,3.025291860E-1
5.230205867E1,-1.154108867E-1,2.240095586E-1,3.513135016E-1
5.231202367E1,-8.184831589E-3,2.506179810E-1,3.871096075E-1
5.232198967E1,6.243314594E-2,2.249134332E-1,4.104255736E-1
5.233195467E1,9.109568596E-2,1.432936788E-1,4.259185195E-1
5.234191967E1,9.605836123E-2,2.127514780E-2,4.211661220E-1
5.235188567E1,6.220079958E-2,-9.146923572E-2,4.137297571E-1
5.236185067E1,1.167348307E-2,-1.458678097E-1,4.002148211E-1
5.237181567E1,-3.628312424E-2,-1.385321319E-1,4.005138874E-1
5.238178167E1,-7.543568313E-2,-9.378078580E-2,4.037857354E-1
5.239174667E1,-9.952157736E-2,-6.678325683E-2,4.065804482E-1
5.240171167E1,-1.004125178E-1,-6.835775822E-2,4.030362368E-1
5.241167767E1,-7.896501571E-2,-6.935963780E-2,4.167667031E-1
5.242164267E1,-5.544425547E-2,-6.935246289E-2,4.151615798E-1
5.243160767E1,-3.361352533E-2,-3.566560149E-2,4.069039226E-1
5.244157367E1,-3.037931770E-2,3.483341262E-2,4.046566784E-1
5.245153867E1,-2.152963541E-2,1.229238585E-1,4.033874273E-1
5.246150367E1,-3.872495145E-4,1.984590739E-1,4.052661955E-1
5.247146967E1,3.773989528E-2,2.345563620E-1,4.112801552E-1
5.248143467E1,8.535627276E-2,2.250054032E-1,4.229607880E-1
5.249139967E1,1.505027860E-1,1.853557229E-1,4.369311929E-1
5.250136567E1,2.124841660E-1,1.056981012E-1,4.356783330E-1
5.251133067E1,2.564665675E-1,1.323900651E-2,4.306646883E-1
5.252129567E1,2.482720464E-1,-4.936145619E-2,4.067642093E-1
5.253126167E1,1.980802417E-1,-8.600468934E-2,3.708815575E-1
5.254122667E1,1.505876631E-1,-8.270302415E-2,3.235370219E-1
5.255119167E1,1.100759134E-1,-6.909666955E-2,2.620856464E-1
5.256115767E1,7.128231227E-2,-7.282833755E-2,2.037636340E-1
5.257112267E1,6.463027000E-2,-9.299778938E-2,1.513664722E-1
5.258108767E1,9.115733206E-2,-1.264104545E-1,1.091225892E-1
5.259105367E1,1.231096759E-1,-1.713811308E-1,7.678674906E-2
5.260101867E1,1.545935869E-1,-2.222976685E-1,5.456176028E-2
5.261098367E1,1.769183278E-1,-2.449457198E-1,3.441547975E-2
5.262094967E1,1.782452762E-1,-2.415689826E-1,9.540254250E-3
5.263091467E1,1.735426635E-1,-2.333667129E-1,-3.352066502E-2
5.264087967E1,1.592558473E-1,-2.571446300E-1,-9.923778474E-2
5.265084567E1,1.426606178E-1,-2.998545468E-1,-1.693508178E-1
5.266081067E1,1.255341023E-1,-3.349806070E-1,-2.215208262E-1
5.267077567E1,1.028029546E-1,-3.660658002E-1,-2.535405457E-1
5.268073738E1,9.407456964E-2,-4.242158830E-1,-2.815287709E-1
5.269070238E1,1.021628529E-1,-5.092354417E-1,-3.138073683E-1
5.270066738E1,1.312039495E-1,-5.975561738E-1,-3.381911218E-1
5.271063337E1,1.642433852E-1,-6.470920444E-1,-3.532278836E-1
5.272059837E1,2.014898509E-1,-6.317073703E-1,-3.634450436E-1
5.273056338E1,2.390888929E-1,-5.536807179E-1,-3.622165322E-1
5.274052938E1,2.937492132E-1,-4.727737904E-1,-3.636400402E-1
5.275049438E1,3.470087051E-1,-4.512543678E-1,-3.931984603E-1
5.276045938E1,3.836166561E-1,-5.101488829E-1,-4.508747458E-1
5.277042538E1,3.638195395E-1,-6.005557179E-1,-5.345206261E-1
5.278039038E1,2.662698627E-1,-7.477374077E-1,-6.072579622E-1
5.279035538E1,9.304399788E-2,-8.765934110E-1,-6.577264667E-1
5.280032138E1,-1.487838477E-1,-8.701793551E-1,-6.965401769E-1
5.281028637E1,-3.817409277E-1,-6.953574419E-1,-7.394003272E-1
5.282025137E1,-5.451430678E-1,-3.892515600E-1,-7.731236815E-1
5.283021738E1,-6.414192319E-1,-1.154258698E-1,-7.967070341E-1
5.284018238E1,-6.379930973E-1,3.596701473E-2,-7.823059559E-1
5.285014738E1,-5.489888787E-1,1.001329497E-1,-7.501509190E-1
5.286011338E1,-4.177114666E-1,7.813130319E-2,-6.907448769E-1
5.287007838E1,-2.838055789E-1,1.300716586E-2,-6.327590942E-1
5.288004338E1,-1.955233067E-1,-5.631399155E-2,-5.845124722E-1
5.289000938E1,-1.543377936E-1,-9.242059290E-2,-5.647779107E-1
5.289997438E1,-1.479864717E-1,-8.050051332E-2,-5.572851896E-1
5.290993938E1,-1.767890900E-1,-4.813218862E-2,-5.563517213E-1
5.291990537E1,-2.000220865E-1,3.736721352E-3,-5.419710875E-1
5.292987037E1,-2.130723745E-1,4.727194831E-2,-5.128709674E-1
5.293983538E1,-2.065439969E-1,4.202057421E-2,-4.655494690E-1
5.294980138E1,-1.632825434E-1,1.130399643E-3,-4.236187935E-1
5.295976638E1,-1.077349558E-1,-5.007779971E-2,-3.809815645E-1
5.296973138E1,-8.012329787E-2,-9.426843375E-2,-3.417044580E-1
5.297969738E1,-1.079666391E-1,-8.896847069E-2,-3.001696765E-1
5.298966238E1,-1.539743543E-1,1.403239788E-3,-2.623208463E-1
5.299962738E1,-2.092371434E-1,1.409221590E-1,-2.216337770E-1
5.300959338E1,-2.468505651E-1,2.933948040E-1,-1.688025147E-1
5.301955838E1,-2.385926396E-1,4.086873233E-1,-1.149552613E-1
5.302952337E1,-1.747915447E-1,4.507745802E-1,-5.777240172E-2
5.303948937E1,-7.817776501E-2,4.167798162E-1,-1.701683365E-2
5.304945438E1,4.178246111E-2,3.443282545E-1,7.022723090E-3
5.305941938E1,1.342503130E-1,2.477224320E-1,2.848710865E-2
5.306938538E1,1.904757619E-1,1.590223759E-1,4.060875252E-2
5.307935038E1,2.102162391E-1,8.083951473E-2,5.626938492E-2
5.308931538E1,1.887322515E-1,5.029571429E-2,7.624468952E-2
5.309928138E1,1.557148844E-1,7.527281344E-2,9.766554087E-2
5.310924638E1,1.141895503E-1,1.364448220E-1,1.118652523E-1
5.311921138E1,5.593314767E-2,2.090892941E-1,1.218173355E-1
5.312917737E1,2.139328048E-2,2.809618711E-1,1.389654279E-1
5.313914237E1,2.688630298E-2,3.393569887E-1,1.717856824E-1
5.314910738E1,6.485259533E-2,3.558512926E-1,2.125789225E-1
5.315907338E1,1.407992393E-1,3.186196983E-1,2.472351044E-1
5.316903838E1,2.495379746E-1,2.714908123E-1,2.678341269E-1
5.317900338E1,3.445712030E-1,2.023264021E-1,2.846002579E-1
5.318896938E1,3.916952908E-1,1.489033848E-1,2.930501997E-1
5.319893438E1,4.017536938E-1,1.435274929E-1,2.988513708E-1
5.320889938E1,3.868634403E-1,1.742933989E-1,3.193334639E-1
5.321886538E1,3.590707779E-1,2.164234221E-1,3.517360091E-1
5.322883038E1,3.410270512E-1,2.373510748E-1,3.873826861E-1
5.323879537E1,3.516969085E-1,2.283823639E-1,4.208606780E-1
5.324876137E1,3.772709966E-1,1.935066581E-1,4.521040916E-1
5.325872638E1,4.188800752E-1,1.690639704E-1,4.863013029E-1
5.326869138E1,4.615010619E-1,1.871273965E-1,5.178973079E-1
5.327865738E1,4.867537022E-1,2.224400192E-1,5.317312479E-1
